Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-06,22:30:00,Pref - Tijuca,RJ88,SO2,1.53,ug/m3,automatico
2018-01-06,23:30:00,Pref - Tijuca,RJ88,SO2,1.56,ug/m3,automatico
2018-01-07,01:30:00,Pref - Tijuca,RJ88,SO2,0.83,ug/m3,automatico
2018-01-07,02:30:00,Pref - Tijuca,RJ88,SO2,2.71,ug/m3,automatico
2018-01-07,03:30:00,Pref - Tijuca,RJ88,SO2,0.8,ug/m3,automatico
2018-01-07,04:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,05:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,06:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,07:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,08:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,09:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,10:30:00,Pref - Tijuca,RJ88,SO2,2.44,ug/m3,automatico
2018-01-07,11:30:00,Pref - Tijuca,RJ88,SO2,1.66,ug/m3,automatico
2018-01-07,12:30:00,Pref - Tijuca,RJ88,SO2,0.4,ug/m3,automatico
2018-01-07,13:30:00,Pref - Tijuca,RJ88,SO2,0.6,ug/m3,automatico
2018-01-07,14:30:00,Pref - Tijuca,RJ88,SO2,0.12,ug/m3,automatico
2018-01-07,15:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,16:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,17:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,18:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,19:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,20:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,21:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,22:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-07,23:30:00,Pref - Tijuca,RJ88,SO2,0,ug/m3,automatico
2018-01-08,01:30:00,Pref - Tijuca,RJ88,SO2,1.27,ug/m3,automatico
2018-01-08,02:30:00,Pref - Tijuca,RJ88,SO2,1.74,ug/m3,automatico
2018-01-08,03:30:00,Pref - Tijuca,RJ88,SO2,3.13,ug/m3,automatico
2018-01-08,04:30:00,Pref - Tijuca,RJ88,SO2,3.4,ug/m3,automatico
2018-01-08,05:30:00,Pref - Tijuca,RJ88,SO2,2.47,ug/m3,automatico
2018-01-08,06:30:00,Pref - Tijuca,RJ88,SO2,2.95,ug/m3,automatico
2018-01-08,07:30:00,Pref - Tijuca,RJ88,SO2,3.39,ug/m3,automatico
2018-01-08,08:30:00,Pref - Tijuca,RJ88,SO2,3.56,ug/m3,automatico
