Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;221038;São Miguel da Baixa Grande;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221039;São Miguel do Fidalgo;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221039;São Miguel do Fidalgo;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221039;São Miguel do Fidalgo;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221040;São Miguel do Tapuio;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221040;São Miguel do Tapuio;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221040;São Miguel do Tapuio;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221040;São Miguel do Tapuio;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221040;São Miguel do Tapuio;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221050;São Pedro do Piauí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221050;São Pedro do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221050;São Pedro do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221050;São Pedro do Piauí;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221050;São Pedro do Piauí;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221060;São Raimundo Nonato;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221060;São Raimundo Nonato;PI;1998;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;221060;São Raimundo Nonato;PI;1997;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221060;São Raimundo Nonato;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221060;São Raimundo Nonato;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221062;Sebastião Barros;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221062;Sebastião Barros;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221062;Sebastião Barros;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221063;Sebastião Leal;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221063;Sebastião Leal;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221063;Sebastião Leal;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221065;Sigefredo Pacheco;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221065;Sigefredo Pacheco;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221065;Sigefredo Pacheco;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221065;Sigefredo Pacheco;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221065;Sigefredo Pacheco;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221070;Simões;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221070;Simões;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221070;Simões;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221070;Simões;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221070;Simões;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221080;Simplício Mendes;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221080;Simplício Mendes;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221080;Simplício Mendes;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221080;Simplício Mendes;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221080;Simplício Mendes;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221090;Socorro do Piauí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221090;Socorro do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221090;Socorro do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221090;Socorro do Piauí;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221090;Socorro do Piauí;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221093;Sussuapara;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221093;Sussuapara;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221093;Sussuapara;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221095;Tamboril do Piauí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221095;Tamboril do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221095;Tamboril do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221097;Tanque do Piauí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221097;Tanque do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221097;Tanque do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221100;Teresina;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;106.297;20.761;30.110;325;2.744,00;2.744,00;6.462,00;23.780;;;;;;;;;100;;16,41;;16,41;;
;221100;Teresina;PI;1998;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;83.097;16.149;24.524;325;2.631,00;2.631,00;5.240,00;18.590;;;;;;;;;100;;13,05;;13,05;;
;221100;Teresina;PI;1997;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;33.932;5.228;11.343;80;863,22;863,22;1.032,22;7.591;;;;;;;;3,61;100;15,3;5,42;;;;
;221100;Teresina;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221100;Teresina;PI;1995;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;221110;União;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221110;União;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221110;União;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221110;União;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221110;União;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221120;Uruçuí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221120;Uruçuí;PI;1998;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;221120;Uruçuí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221120;Uruçuí;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221120;Uruçuí;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221130;Valença do Piauí;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221130;Valença do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221130;Valença do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221130;Valença do Piauí;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221130;Valença do Piauí;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221135;Várzea Branca;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221135;Várzea Branca;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221135;Várzea Branca;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221135;Várzea Branca;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221135;Várzea Branca;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221140;Várzea Grande;PI;1999;[22110000] Águas e Esgotos do Piauí S/A - AGESPISA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;221140;Várzea Grande;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221140;Várzea Grande;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221140;Várzea Grande;PI;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;221140;Várzea Grande;PI;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;221150;Vera Mendes;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221150;Vera Mendes;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221150;Vera Mendes;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221160;Vila Nova do Piauí;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221160;Vila Nova do Piauí;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221160;Vila Nova do Piauí;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;221170;Wall Ferraz;PI;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;221170;Wall Ferraz;PI;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;221170;Wall Ferraz;PI;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410010;Abatiá;PR;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;410010;Abatiá;PR;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;410010;Abatiá;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410010;Abatiá;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410010;Abatiá;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410020;Adrianópolis;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410020;Adrianópolis;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410020;Adrianópolis;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410020;Adrianópolis;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410020;Adrianópolis;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410030;Agudos do Sul;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410030;Agudos do Sul;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410030;Agudos do Sul;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410030;Agudos do Sul;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410030;Agudos do Sul;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410040;Almirante Tamandaré;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410040;Almirante Tamandaré;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410040;Almirante Tamandaré;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410040;Almirante Tamandaré;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410040;Almirante Tamandaré;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410045;Altamira do Paraná;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410045;Altamira do Paraná;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410045;Altamira do Paraná;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410045;Altamira do Paraná;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410045;Altamira do Paraná;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410050;Altônia;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410050;Altônia;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410050;Altônia;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410050;Altônia;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410050;Altônia;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;412862;Alto Paraíso;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;412862;Alto Paraíso;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;412862;Alto Paraíso;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;412862;Alto Paraíso;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;412862;Alto Paraíso;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410060;Alto Paraná;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410060;Alto Paraná;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410060;Alto Paraná;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410060;Alto Paraná;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410060;Alto Paraná;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410070;Alto Piquiri;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410070;Alto Piquiri;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410070;Alto Piquiri;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410070;Alto Piquiri;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410070;Alto Piquiri;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410080;Alvorada do Sul;PR;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;410080;Alvorada do Sul;PR;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;410080;Alvorada do Sul;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410080;Alvorada do Sul;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410080;Alvorada do Sul;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410090;Amaporã;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410090;Amaporã;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410090;Amaporã;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410090;Amaporã;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410090;Amaporã;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410100;Ampére;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410100;Ampére;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410100;Ampére;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410100;Ampére;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410100;Ampére;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410105;Anahy;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410105;Anahy;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410105;Anahy;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410105;Anahy;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410105;Anahy;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410110;Andirá;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410110;Andirá;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410110;Andirá;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410110;Andirá;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410110;Andirá;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410115;Ângulo;PR;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;410115;Ângulo;PR;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;410115;Ângulo;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410115;Ângulo;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410115;Ângulo;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410120;Antonina;PR;1999;[41012011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410120;Antonina;PR;1998;[41012011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410120;Antonina;PR;1997;[41012011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410120;Antonina;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410120;Antonina;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410130;Antônio Olinto;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410130;Antônio Olinto;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410130;Antônio Olinto;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410130;Antônio Olinto;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410130;Antônio Olinto;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410140;Apucarana;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;23.502;6.168;8.509;130,91;1.387,03;1.536,64;1.536,64;6.832;;;;;;;;;110,79;;24,15;;24,15;;
;410140;Apucarana;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410140;Apucarana;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410140;Apucarana;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410140;Apucarana;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410150;Arapongas;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410150;Arapongas;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410150;Arapongas;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410150;Arapongas;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410150;Arapongas;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410160;Arapoti;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410160;Arapoti;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410160;Arapoti;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410160;Arapoti;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410160;Arapoti;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410165;Arapuã;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410165;Arapuã;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410165;Arapuã;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410170;Araruna;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410170;Araruna;PR;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;410170;Araruna;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410170;Araruna;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410170;Araruna;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410180;Araucária;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;23.685;6.015;7.002;29,5;855,51;636,15;1.045,01;6.436;;;;;;;;;74,36;;31,39;;31,39;;
;410180;Araucária;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;20.218;5.180;5.946;29;740;222;903;5.494;;;;;;;;;30;;27,58;;27,58;;
;410180;Araucária;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410180;Araucária;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410180;Araucária;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410185;Ariranha do Ivaí;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410185;Ariranha do Ivaí;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410185;Ariranha do Ivaí;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410190;Assaí;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410190;Assaí;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410190;Assaí;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410190;Assaí;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410190;Assaí;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410200;Assis Chateaubriand;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410200;Assis Chateaubriand;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410200;Assis Chateaubriand;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410200;Assis Chateaubriand;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410200;Assis Chateaubriand;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410210;Astorga;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410210;Astorga;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410210;Astorga;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410210;Astorga;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410210;Astorga;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410220;Atalaia;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410220;Atalaia;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410220;Atalaia;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410220;Atalaia;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410220;Atalaia;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410230;Balsa Nova;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;609;178;189;7,59;24,55;0;27,37;159;;;;;;;;;0;;20,25;;20,25;;
;410230;Balsa Nova;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;185;61;65;;1;;1;57;;;;;;;;;;;6,27;;6,27;;
;410230;Balsa Nova;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410230;Balsa Nova;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410230;Balsa Nova;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410240;Bandeirantes;PR;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;410240;Bandeirantes;PR;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;410240;Bandeirantes;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410240;Bandeirantes;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410240;Bandeirantes;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;410250;Barbosa Ferraz;PR;1999;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;410250;Barbosa Ferraz;PR;1998;[41069000] Companhia de Saneamento do Paraná - SANEPAR;Água;;;;;;;;;;;;;;;;;;;;;;;;
;410250;Barbosa Ferraz;PR;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;410250;Barbosa Ferraz;PR;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;410250;Barbosa Ferraz;PR;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
